Date,Log_Return,Volume,RSI,MACD,MACD_Signal,ATR,Label
2020-02-17,0.076869123851958,0.0,0.08511830013843266,-0.3920513259212742,-0.5067140855236825,-0.6575875496027295,0
2020-02-18,-0.5288451540329038,0.0,-0.25079565768880363,-0.35564957637935546,-0.48052392148584155,-0.7042153994251563,0
2020-02-19,-0.07910600652488269,0.0,-0.3016899110508236,-0.3292613719848096,-0.4539076785459587,-0.7223812950117963,0
2020-02-20,-0.895856081014109,0.0,-0.8194091593543433,-0.37741598842044505,-0.4429508602652535,-0.6302308882631638,0
2020-02-21,-0.5460813855431257,0.0,-1.0934769299764195,-0.4547762508977599,-0.4507904448470267,-0.6466693553177058,0
2020-02-24,0.861686396427782,0.0,-0.46640298878927366,-0.4401146289566398,-0.4539150600159237,-0.7107084799930911,0
2020-02-25,-0.3273902510823963,0.0,-0.6446247932568305,-0.44991433901394867,-0.45851821670120446,-0.7135378772906604,0
2020-02-26,0.9362772712977945,0.0,-0.03227364935381388,-0.3760600848227888,-0.4463482520613215,-0.7236982223995555,0
2020-02-27,-1.1706840388631914,0.0,-0.6492668996202524,-0.408767260629375,-0.44363273140794396,-0.6503284588747745,0
2020-02-28,-0.21660214213923334,0.0,-0.7527360993109343,-0.44698658822323634,-0.44966392501805413,-0.5371353413475892,0
2020-03-02,-1.0010725887158958,0.0,-1.188230783937432,-0.5522358674354064,-0.4770801735728269,-0.46534713311219206,1
2020-03-03,-0.4886681798058329,0.0,-1.3779702688849222,-0.667322958653787,-0.523716109048807,-0.5310280354502346,1
2020-03-04,0.6639504464462648,0.0,-0.9238359496515808,-0.6963351397240891,-0.5672521941617409,-0.5896444551338441,0
2020-03-05,0.6667454164028448,0.0,-0.5046626792915156,-0.6571303042477756,-0.593665917198087,-0.556100459380489,0
2020-03-06,0.9264195219134793,0.0,0.01591629092925093,-0.5436244464988151,-0.5904333637864709,-0.42999420042897235,2
2020-03-09,1.8003240155698703,0.0,0.8213502626193894,-0.30115775055281585,-0.5358029139742133,-0.17103033925784278,2
2020-03-10,-0.28579289937297214,0.0,0.6601315137446946,-0.13095155951513734,-0.45556454577392147,-0.0912833219317616,2
