Date,Log_Return,Volume,RSI,MACD,MACD_Signal,ATR,Label
2020-02-20,-0.2995458589044618,-0.01653536249625539,-0.6809537172233664,0.13160055599211534,0.4734900846944795,-1.3696385748251099,2
2020-02-21,0.7676304080286311,0.086742223326347,0.08155974584327841,0.10901253256249764,0.4022357168883372,-1.2871067985806703,2
2020-02-24,-1.567886459940257,1.0172994136234959,-1.0509047057861958,-0.04309307093067494,0.31216248042949635,-1.1208873475909897,2
2020-02-25,-0.660825298068358,0.9974777943002858,-1.3916905650727844,-0.21724641403671457,0.2022406828733334,-1.0362194557476785,2
2020-02-26,-0.5156198289031474,0.8534649607533568,-1.6274486781445454,-0.3942388741352126,0.07582277537266192,-0.9819441858529779,0
2020-02-27,-2.4212927760935226,1.6717768543153992,-2.4275983234198697,-0.7255433581784484,-0.09734146688352262,-0.663744936360876,1
2020-02-28,-2.5458727937906955,4.072078989922028,-2.9157775906348515,-1.1773996993191072,-0.3341123231151164,-0.16008518724040302,1
2020-03-02,3.000788348052334,1.3215066697808762,-1.2543527378443715,-1.2815856932437786,-0.5461804021468002,0.12459525712942704,2
2020-03-03,-2.4136356085010937,2.0343900505486823,-1.795731772446847,-1.5401527925078735,-0.7720507254147414,0.5375320961733675,1
2020-03-04,4.20961780973468,1.007901517316665,-0.3247699825992805,-1.3878912160384351,-0.919643331255668,0.9344095426864999,2
2020-03-05,-0.7821576086719506,1.2655825685183968,-0.5185171317836322,-1.3172683763418453,-1.02236308939772,0.9327143773310017,2
2020-03-06,-0.0027685039690043575,1.5633701349450546,-0.5152565354178015,-1.2474548113398702,-1.0893605162551894,1.0956821365465026,2
2020-03-09,-3.011198815184684,2.095972744305768,-1.1930273716689626,-1.4198786435325943,-1.1804456478985395,1.3754542791559803,2
2020-03-10,2.7793409212967237,1.7152586703265813,-0.3960388472684597,-1.3169665480598434,-1.230939321306563,1.6847728154854809,2
2020-03-11,-5.38916947864291,3.39142642254455,-1.3375508501644495,-1.6450980722352226,-1.342674333426332,2.1751589687533697,1
2020-03-12,-3.723770320935378,4.640883354774547,-1.7763613666656457,-2.1591109240179507,-1.5438154417110712,2.5566380869864096,0
2020-03-13,5.09458362367191,4.159406624970361,-0.7371498460772398,-2.1574373040335706,-1.7043644615241202,2.9956585696058395,2
2020-03-16,-4.104111100585216,3.7602276702193027,-1.2266229608599142,-2.4402691642837837,-1.8942950129569454,3.5368015110802045,2
2020-03-17,5.3454672387455835,3.7714455816559775,-0.36673043192820187,-2.229370449665328,-2.0003873226530056,3.8529231369174175,2
2020-03-18,-0.9096178019268126,3.311246483278877,-0.4832359719600111,-2.110085526341581,-2.059327072166712,3.998711566998309,2
2020-03-19,-4.522688310055907,3.6293189456072503,-0.9996330386874512,-2.3335051915930394,-2.1550532212145748,4.214678663939926,0
2020-03-20,-4.344108156795364,4.060430893091026,-1.390305895831726,-2.790684939090311,-2.3310309808581673,4.454676276124372,1
2020-03-23,-5.67143300579631,4.401303181318719,-1.7895539290321543,-3.4940500213852954,-2.62473393192236,4.796737654812509,1
2020-03-24,5.201428527181426,3.338943804436685,-1.1073579552227941,-3.6615729021352044,-2.8961179521610534,4.928000305950898,1
2020-03-25,0.12441117669396133,2.1414731225518677,-1.0895583416712784,-3.7430400617881396,-3.1309371914908817,4.944948580966788,1
2020-03-26,4.340725030148567,2.4990895499741246,-0.5311222864368917,-3.457828332056133,-3.2567838327047967,4.997624433237711,1
2020-03-27,-2.052392801834962,1.5283265708995128,-0.7320989028369795,-3.3427282786998833,-3.332436892749761,4.991130356692441,1
2020-03-30,5.731211613554521,4.711963218391,-0.04947127041966707,-2.793033701431204,-3.2734485696556956,5.303273678209786,1
2020-03-31,-1.0761073798745742,2.7238779641019484,-0.17062692558710532,-2.412618694619481,-3.1435507266937277,5.159096635897161,1
2020-04-01,-1.3460540332841942,1.684814780881918,-0.32185907292804594,-2.1880520220749062,-2.990808728540553,5.022699821997378,1
2020-04-02,2.460870711399175,1.3500643617273376,-0.018818892395239484,-1.8022669776585254,-2.784740429311075,4.992587594140293,1
2020-04-03,0.5564662724706297,0.8459863531289068,0.05170680821018455,-1.437081170206063,-2.5404896320260524,4.664923629397767,1
2020-04-06,3.0343417924766203,2.475131532628542,0.4253640932792151,-0.8960278799556454,-2.227456951579818,4.662046236120769,1
2020-04-07,-1.2413214586812968,1.3409973772622965,0.24177634350425795,-0.5611697723337183,-1.9042282868489013,4.488955634240388,1
2020-04-08,3.061485651567801,1.0733227884385121,0.6162216885956033,-0.04570450359788241,-1.533576482084798,4.5011655583133745,1
2020-04-09,-1.0787748633580256,1.1948336167437337,0.44342605791198086,0.27014866587159725,-1.1683844393479712,4.3706276815850655,1
2020-04-13,-0.7891481493168097,0.21129744057603472,0.3173494072902359,0.4504742443777777,-0.837025672284859,4.12432899306696,1
2020-04-14,3.257931597681276,2.0924650787827956,0.7365980143438948,0.8539421361264433,-0.484219476268258,4.231420706776939,1
2020-04-15,0.815496546138376,1.471773737137633,0.8388505969258716,1.2288987281819232,-0.12045406553400184,4.055509540341833,1
2020-04-16,0.9961844926172736,1.544375795226319,0.9659506019632426,1.5935545736152483,0.24983920029923554,3.8812482471862393,1
2020-04-17,1.1499003320031422,1.1268643244401049,1.1133676545430595,1.9605797768491446,0.6258698795026113,3.590151622387007,1
2020-04-20,-0.18537534567487943,1.559101372185966,1.0738494006782502,2.2093809633561494,0.9807870460912218,3.3374776999951212,1
2020-04-21,-0.9993640696918794,0.8062438409299496,0.8434452155737414,2.2923251127341886,1.2827539193325803,3.1188000388968975,0
2020-04-22,1.619771922383323,1.323955417410121,1.0818522776617394,2.4718785275520117,1.5633646723416246,3.10210999519405,2
2020-04-23,1.2065119005268614,1.0424818047837012,1.2542358410408454,2.691168167569334,1.835529702829192,2.976642317292827,2
2020-04-24,-0.32600621098032484,0.376819543839302,1.1699218107041447,2.8030188855690863,2.077579532255669,2.7468029321604353,2
2020-04-27,-0.28859560160294034,0.46636428822762693,1.0925228323883198,2.832853453215048,2.2777058199551834,2.482171054293553,2
2020-04-28,-1.4299656844688715,0.34548219242180617,0.703146947893309,2.6980750774804942,2.408504273226143,2.3657252737150696,0
2020-04-29,-0.5825888395432517,0.5858896454821094,0.5528138907033043,2.51098174941225,2.4724665059382103,2.163572102700077,0
2020-04-30,-0.11271262300013112,2.42059726110158,0.5256181125560442,2.325812960227423,2.483378182059459,2.0430175933695414,2
2020-05-01,-0.8892533186809756,-0.06805833626293015,0.2828839198835383,2.0777238833741536,2.43816972165779,1.9294016337545297,0
2020-05-04,-0.023336536210155606,-0.10465718596488409,0.2800451390638578,1.857429419929921,2.3541080635365326,1.718118758918912,0
2020-05-05,0.603537614393568,-0.31515020852738773,0.4320430209856473,1.71507686209756,2.2559094341677186,1.5655812260820396,2
2020-05-06,-0.7258406233325531,-0.4378192282788735,0.21019027388811845,1.5216604684281478,2.135299283830325,1.4046317470872054,0
2020-05-07,-0.26073194825074936,-0.6433485732145298,0.13272114169255828,1.3303630961256352,1.9972206196030355,1.2652510240480368,0
2020-05-08,0.5461577042368911,-0.9274032982069101,0.2931970732273804,1.211586015629284,1.8609340016328695,1.067829754951054,0
2020-05-11,0.1922796746727938,-0.5384495193671573,0.35365730632314574,1.1209299390504,1.732194893721009,0.9172487070445126,0
2020-05-12,-1.0062486929674694,-0.15733835117782322,0.0013759465258233261,0.9511808964844437,1.5922979513880646,0.8890760103223083,0
2020-05-13,-0.018344572360226512,-0.18007199470878374,-0.0004072876430458702,0.8055309468584724,1.4487141986638972,0.8318545359553409,0
2020-05-14,0.245039026633446,-0.21286535823015476,0.09108637865826871,0.7027389576457375,1.3114988772454599,0.8257320410306415,0
2020-05-15,1.389394804735266,0.935067820938726,0.5617365809635061,0.7329946942245984,1.2083046118886411,0.9308601332830706,2
2020-05-18,0.026435286428172715,-0.04178393602481855,0.5745702981576072,0.7503944594105612,1.12953213551132,0.8908046280206425,2
2020-05-19,-0.7610408016098931,-0.4657150965417552,0.24531522610752074,0.6897013262906103,1.0533186756082997,0.8133123591848237,2
2020-05-20,-0.6876641616512161,-0.5960612710227647,-0.03372532797796004,0.5753845487366467,0.9674939491359202,0.7766129300749345,0
2020-05-21,-0.5053113586673356,-0.3399685966616241,-0.22964972432340813,0.4362370303620766,0.8685816824697932,0.7055965646345815,1
2020-05-22,-0.6979259499242331,-0.4545964586576173,-0.4913215970152062,0.2633755149306263,0.7518695209344239,0.6031733245791208,1
2020-05-26,0.08489635882086079,-0.14638516921458022,-0.44673644154285513,0.13176436312074516,0.629885810610908,0.5004584039135102,1
2020-05-27,0.15697897031297256,0.1440561543243436,-0.3654991109634533,0.04002575067901279,0.5123536713995495,0.4135340181290371,1
2020-05-28,1.0509149399583495,-0.43848105196245313,0.12030520791887479,0.056208843419400245,0.4218463754790606,0.4156578353193414,0
2020-05-29,0.885551341616781,0.3273813146759031,0.48662884549462,0.143796467905232,0.36848323076950673,0.48525757574331835,0
2020-06-01,-0.8004351207851682,-0.4542986380000064,0.10483984971253736,0.14196499413138494,0.32539452871429925,0.441687432694361,0
2020-06-02,0.5224810616819758,-0.47531153995365993,0.3270942333498963,0.1833407895835897,0.29991920469345074,0.35811609359951546,2
2020-06-03,0.187895690879744,-0.38887736687815927,0.41085854276915124,0.22956959210381547,0.28958969013767466,0.319398152741062,0
2020-06-04,-0.9839002576511808,0.21702221543899858,-0.07277703476525493,0.1787990615267635,0.2702879029118184,0.31556541348960643,2
2020-06-05,0.2761662002362127,0.7315570382379876,0.06044325949551807,0.16023060958969776,0.25080944947935185,0.3094721629401049,2
2020-06-08,-0.28239240170396906,0.013544523922439124,-0.07494130838200315,0.1195623191739762,0.22638486993345114,0.20491186979767434,2
2020-06-09,-0.42645921416127774,0.24240315370427767,-0.28120238960492205,0.04994017807785053,0.19170844469455936,0.26082424033974955,0
2020-06-10,0.9220250618060029,0.8677934435028559,0.18666256927141872,0.07296422112110418,0.1689730317789499,0.34570695640957855,2
2020-06-11,-3.598708327794109,1.4555590568899317,-1.19154286357451,-0.21074530444467324,0.0891025499765006,0.7922436404642297,1
2020-06-12,0.6620594154971255,0.3880705464601558,-0.8889756070102535,-0.37668644717060845,-0.010871604374725044,0.7850707630146512,0
2020-06-15,-0.48748879279338037,0.3755620788405007,-1.0344202900807562,-0.5426920391283983,-0.12694270886863113,0.7429056392732515,1
2020-06-16,1.664486766512942,0.021320952204499862,-0.3226725348959527,-0.5292110104798412,-0.21686864099354042,0.801812376199573,0
2020-06-17,-0.2410388608276999,-0.7990095035924605,-0.40370183555391886,-0.5330239108411354,-0.28963836096620754,0.6688476936997984,2
2020-06-18,-0.3302111214389111,-0.8991765181022385,-0.5190456734908822,-0.5576924219430962,-0.3532173930256983,0.5707402889293482,2
2020-06-19,0.20510023080544357,1.5527147736394225,-0.420844212256772,-0.5538949882331832,-0.40325500705230327,0.5117632551684386,2
2020-06-22,-0.24204739020434698,-0.7376253569404492,-0.5128768030380254,-0.5650142309392061,-0.4457025666735517,0.38683937697351317,2
2020-06-23,-0.2897488662137339,-0.5271654255621245,-0.626288333046442,-0.5915817374013661,-0.48543673681307387,0.237024034067032,2
2020-06-24,-1.6192281498221417,0.2304903273998442,-1.2060995019440217,-0.7384409859051166,-0.5491531891322221,0.32953205067680535,0
2020-06-25,-0.0934193571830899,-0.0309300276141125,-1.2321322537547776,-0.85295720129826,-0.6250236699251419,0.32159765342900243,0
2020-06-26,-1.014212778524957,1.7654249055419178,-1.5444235721805164,-1.0147366530481567,-0.7208930175668508,0.28210218724660924,1
2020-06-29,0.650144910543295,-0.7296172903691355,-1.174270864578029,-1.0781470891021092,-0.811374751582822,0.18118810817769285,1
